# node id, temperature, exact temp.
     2019,   1.814e-01,   1.814e-01
     2020,   1.815e-01,   1.815e-01
     2021,   1.816e-01,   1.816e-01
     2022,   1.817e-01,   1.817e-01
     2023,   1.818e-01,   1.818e-01
     2024,   1.818e-01,   1.818e-01
     2025,   1.819e-01,   1.819e-01
     2026,   1.820e-01,   1.820e-01
     2027,   1.821e-01,   1.821e-01
     2028,   1.822e-01,   1.822e-01
     2029,   1.822e-01,   1.822e-01
     2030,   1.823e-01,   1.823e-01
     2031,   1.824e-01,   1.824e-01
     2032,   1.825e-01,   1.825e-01
     2033,   1.826e-01,   1.826e-01
     2034,   1.826e-01,   1.826e-01
     2035,   1.827e-01,   1.827e-01
     2036,   1.828e-01,   1.828e-01
     2037,   1.829e-01,   1.829e-01
     2038,   1.830e-01,   1.830e-01
     2039,   1.830e-01,   1.830e-01
     2040,   1.831e-01,   1.831e-01
     2041,   1.832e-01,   1.832e-01
     2042,   1.833e-01,   1.833e-01
     2043,   1.834e-01,   1.834e-01
     2044,   1.834e-01,   1.834e-01
     2045,   1.835e-01,   1.835e-01
     2046,   1.836e-01,   1.836e-01
     2047,   1.837e-01,   1.837e-01
     2048,   1.837e-01,   1.837e-01
     2049,   1.838e-01,   1.838e-01
     2050,   1.839e-01,   1.839e-01
     2051,   1.840e-01,   1.840e-01
     2052,   1.841e-01,   1.841e-01
     2053,   1.841e-01,   1.841e-01
     2054,   1.842e-01,   1.842e-01
     2055,   1.843e-01,   1.843e-01
     2056,   1.844e-01,   1.844e-01
     2057,   1.845e-01,   1.845e-01
     2058,   1.845e-01,   1.845e-01
     2059,   1.846e-01,   1.846e-01
     2060,   1.847e-01,   1.847e-01
     2061,   1.848e-01,   1.848e-01
     2062,   1.849e-01,   1.849e-01
     2063,   1.849e-01,   1.849e-01
     2064,   1.850e-01,   1.850e-01
     2065,   1.851e-01,   1.851e-01
     2066,   1.852e-01,   1.852e-01
     2067,   1.853e-01,   1.853e-01
     2068,   1.853e-01,   1.853e-01
     2069,   1.854e-01,   1.854e-01
     2070,   1.855e-01,   1.855e-01
     2071,   1.856e-01,   1.856e-01
     2072,   1.857e-01,   1.857e-01
     2073,   1.857e-01,   1.857e-01
     2074,   1.858e-01,   1.858e-01
     2075,   1.859e-01,   1.859e-01
     2076,   1.860e-01,   1.860e-01
     2077,   1.861e-01,   1.861e-01
     2078,   1.861e-01,   1.861e-01
     2079,   1.862e-01,   1.862e-01
     2080,   1.863e-01,   1.863e-01
     2081,   1.864e-01,   1.864e-01
     2082,   1.864e-01,   1.864e-01
     2083,   1.865e-01,   1.865e-01
     2084,   1.866e-01,   1.866e-01
     2085,   1.867e-01,   1.867e-01
     2086,   1.868e-01,   1.868e-01
     2087,   1.868e-01,   1.868e-01
     2088,   1.869e-01,   1.869e-01
     2089,   1.870e-01,   1.870e-01
     2090,   1.871e-01,   1.871e-01
     2091,   1.872e-01,   1.872e-01
     2092,   1.872e-01,   1.872e-01
     2093,   1.873e-01,   1.873e-01
     2094,   1.874e-01,   1.874e-01
     2095,   1.875e-01,   1.875e-01
     2096,   1.876e-01,   1.876e-01
     2097,   1.876e-01,   1.876e-01
     2098,   1.877e-01,   1.877e-01
     2099,   1.878e-01,   1.878e-01
     2100,   1.879e-01,   1.879e-01
     2101,   1.879e-01,   1.880e-01
     2102,   1.880e-01,   1.880e-01
     2103,   1.881e-01,   1.881e-01
     2104,   1.882e-01,   1.882e-01
     2105,   1.883e-01,   1.883e-01
     2106,   1.883e-01,   1.883e-01
     2107,   1.884e-01,   1.884e-01
     2108,   1.885e-01,   1.885e-01
     2109,   1.886e-01,   1.886e-01
     2110,   1.887e-01,   1.887e-01
     2111,   1.887e-01,   1.887e-01
     2112,   1.888e-01,   1.888e-01
     2113,   1.889e-01,   1.889e-01
     2114,   1.890e-01,   1.890e-01
     2115,   1.891e-01,   1.891e-01
     2116,   1.891e-01,   1.891e-01
     2117,   1.892e-01,   1.892e-01
     2118,   1.893e-01,   1.893e-01
     2119,   1.894e-01,   1.894e-01
     2120,   1.894e-01,   1.894e-01
     2121,   1.895e-01,   1.895e-01
     2122,   1.896e-01,   1.896e-01
     2123,   1.897e-01,   1.897e-01
     2124,   1.898e-01,   1.898e-01
     2125,   1.898e-01,   1.898e-01
     2126,   1.899e-01,   1.899e-01
     2127,   1.900e-01,   1.900e-01
     2128,   1.901e-01,   1.901e-01
     2129,   1.902e-01,   1.902e-01
     2130,   1.902e-01,   1.902e-01
     2131,   1.903e-01,   1.903e-01
     2132,   1.904e-01,   1.904e-01
     2133,   1.905e-01,   1.905e-01
     2134,   1.906e-01,   1.906e-01
     2135,   1.906e-01,   1.906e-01
     2136,   1.907e-01,   1.907e-01
     2137,   1.908e-01,   1.908e-01
     2138,   1.909e-01,   1.909e-01
     2139,   1.909e-01,   1.909e-01
     2140,   1.910e-01,   1.910e-01
     2141,   1.911e-01,   1.911e-01
     2142,   1.912e-01,   1.912e-01
     2143,   1.913e-01,   1.913e-01
     2144,   1.913e-01,   1.913e-01
     2145,   1.914e-01,   1.914e-01
     2146,   1.915e-01,   1.915e-01
     2147,   1.916e-01,   1.916e-01
     2148,   1.917e-01,   1.917e-01
     2149,   1.917e-01,   1.917e-01
     2150,   1.918e-01,   1.918e-01
     2151,   1.919e-01,   1.919e-01
     2152,   1.920e-01,   1.920e-01
     2153,   1.920e-01,   1.920e-01
     2154,   1.921e-01,   1.921e-01
     2155,   1.922e-01,   1.922e-01
     2156,   1.923e-01,   1.923e-01
     2157,   1.924e-01,   1.924e-01
     2158,   1.924e-01,   1.924e-01
     2159,   1.925e-01,   1.925e-01
     2160,   1.926e-01,   1.926e-01
     2161,   1.927e-01,   1.927e-01
     2162,   1.928e-01,   1.928e-01
     2163,   1.928e-01,   1.928e-01
     2164,   1.929e-01,   1.929e-01
     2165,   1.930e-01,   1.930e-01
     2166,   1.931e-01,   1.931e-01
     2167,   1.931e-01,   1.931e-01
     2168,   1.932e-01,   1.932e-01
     2169,   1.933e-01,   1.933e-01
     2170,   1.934e-01,   1.934e-01
     2171,   1.935e-01,   1.935e-01
     2172,   1.935e-01,   1.935e-01
     2173,   1.936e-01,   1.936e-01
     2174,   1.937e-01,   1.937e-01
     2175,   1.938e-01,   1.938e-01
     2176,   1.938e-01,   1.938e-01
     2177,   1.939e-01,   1.939e-01
     2178,   1.940e-01,   1.940e-01
     2179,   1.941e-01,   1.941e-01
     2180,   1.942e-01,   1.942e-01
     2181,   1.942e-01,   1.942e-01
     2182,   1.943e-01,   1.943e-01
     2183,   1.944e-01,   1.944e-01
     2184,   1.945e-01,   1.945e-01
     2185,   1.946e-01,   1.946e-01
     2186,   1.946e-01,   1.946e-01
     2187,   1.947e-01,   1.947e-01
     2188,   1.948e-01,   1.948e-01
     2189,   1.949e-01,   1.949e-01
     2190,   1.949e-01,   1.949e-01
     2191,   1.950e-01,   1.950e-01
     2192,   1.951e-01,   1.951e-01
     2193,   1.952e-01,   1.952e-01
     2194,   1.953e-01,   1.953e-01
     2195,   1.953e-01,   1.953e-01
     2196,   1.954e-01,   1.954e-01
     2197,   1.955e-01,   1.955e-01
     2198,   1.956e-01,   1.956e-01
     2199,   1.956e-01,   1.956e-01
     2200,   1.957e-01,   1.957e-01
     2201,   1.958e-01,   1.958e-01
     2202,   1.959e-01,   1.959e-01
     2203,   1.960e-01,   1.960e-01
     2204,   1.960e-01,   1.960e-01
     2205,   1.961e-01,   1.961e-01
     2206,   1.962e-01,   1.962e-01
     2207,   1.963e-01,   1.963e-01
     2208,   1.963e-01,   1.963e-01
     2209,   1.964e-01,   1.964e-01
     2210,   1.965e-01,   1.965e-01
     2211,   1.966e-01,   1.966e-01
     2212,   1.967e-01,   1.967e-01
     2213,   1.967e-01,   1.967e-01
     2214,   1.968e-01,   1.968e-01
     2215,   1.969e-01,   1.969e-01
     2216,   1.970e-01,   1.970e-01
     2217,   1.970e-01,   1.970e-01
     2218,   1.971e-01,   1.971e-01
     2219,   1.972e-01,   1.972e-01
     2220,   1.973e-01,   1.973e-01
     2221,   1.974e-01,   1.974e-01
     2222,   1.974e-01,   1.974e-01
     2223,   1.975e-01,   1.975e-01
     2224,   1.976e-01,   1.976e-01
     2225,   1.977e-01,   1.977e-01
     2226,   1.977e-01,   1.977e-01
     2227,   1.978e-01,   1.978e-01
     2228,   1.979e-01,   1.979e-01
     2229,   1.980e-01,   1.980e-01
     2230,   1.981e-01,   1.981e-01
     2231,   1.981e-01,   1.981e-01
     2232,   1.982e-01,   1.982e-01
     2233,   1.983e-01,   1.983e-01
     2234,   1.984e-01,   1.984e-01
     2235,   1.984e-01,   1.984e-01
     2236,   1.985e-01,   1.985e-01
     2237,   1.986e-01,   1.986e-01
     2238,   1.987e-01,   1.987e-01
     2239,   1.988e-01,   1.988e-01
     2240,   1.988e-01,   1.988e-01
     2241,   1.989e-01,   1.989e-01
     2242,   1.990e-01,   1.990e-01
     2243,   1.991e-01,   1.991e-01
     2244,   1.991e-01,   1.991e-01
     2245,   1.992e-01,   1.992e-01
     2246,   1.993e-01,   1.993e-01
     2247,   1.994e-01,   1.994e-01
     2248,   1.995e-01,   1.995e-01
     2249,   1.995e-01,   1.995e-01
     2250,   1.996e-01,   1.996e-01
     2251,   1.997e-01,   1.997e-01
     2252,   1.998e-01,   1.998e-01
     2253,   1.998e-01,   1.998e-01
     2254,   1.999e-01,   1.999e-01
     2255,   2.000e-01,   2.000e-01
     2256,   2.001e-01,   2.001e-01
     2257,   2.002e-01,   2.002e-01
     2258,   2.002e-01,   2.002e-01
     2259,   2.003e-01,   2.003e-01
     2260,   2.004e-01,   2.004e-01
     2261,   2.005e-01,   2.005e-01
     2262,   2.005e-01,   2.005e-01
     2263,   2.006e-01,   2.006e-01
     2264,   2.007e-01,   2.007e-01
     2265,   2.008e-01,   2.008e-01
     2266,   2.008e-01,   2.008e-01
     2267,   2.009e-01,   2.009e-01
     2268,   2.010e-01,   2.010e-01
     2269,   2.011e-01,   2.011e-01
     2270,   2.012e-01,   2.012e-01
     2271,   2.012e-01,   2.012e-01
     2272,   2.013e-01,   2.013e-01
     2273,   2.014e-01,   2.014e-01
     2274,   2.015e-01,   2.015e-01
     2275,   2.015e-01,   2.015e-01
     2276,   2.016e-01,   2.016e-01
     2277,   2.017e-01,   2.017e-01
     2278,   2.018e-01,   2.018e-01
     2279,   2.019e-01,   2.019e-01
     2280,   2.019e-01,   2.019e-01
     2281,   2.020e-01,   2.020e-01
     2282,   2.021e-01,   2.021e-01
     2283,   2.022e-01,   2.022e-01
     2284,   2.022e-01,   2.022e-01
     2285,   2.023e-01,   2.023e-01
     2286,   2.024e-01,   2.024e-01
     2287,   2.025e-01,   2.025e-01
     2288,   2.025e-01,   2.025e-01
     2289,   2.026e-01,   2.026e-01
     2290,   2.027e-01,   2.027e-01
     2291,   2.028e-01,   2.028e-01
     2292,   2.029e-01,   2.029e-01
     2293,   2.029e-01,   2.029e-01
     2294,   2.030e-01,   2.030e-01
     2295,   2.031e-01,   2.031e-01
     2296,   2.032e-01,   2.032e-01
     2297,   2.032e-01,   2.032e-01
     2298,   2.033e-01,   2.033e-01
     2299,   2.034e-01,   2.034e-01
     2300,   2.035e-01,   2.035e-01
     2301,   2.035e-01,   2.036e-01
     2302,   2.036e-01,   2.036e-01
     2303,   2.037e-01,   2.037e-01
     2304,   2.038e-01,   2.038e-01
     2305,   2.039e-01,   2.039e-01
     2306,   2.039e-01,   2.039e-01
     2307,   2.040e-01,   2.040e-01
     2308,   2.041e-01,   2.041e-01
     2309,   2.042e-01,   2.042e-01
     2310,   2.042e-01,   2.042e-01
     2311,   2.043e-01,   2.043e-01
     2312,   2.044e-01,   2.044e-01
     2313,   2.045e-01,   2.045e-01
     2314,   2.046e-01,   2.046e-01
     2315,   2.046e-01,   2.046e-01
     2316,   2.047e-01,   2.047e-01
     2317,   2.048e-01,   2.048e-01
     2318,   2.049e-01,   2.049e-01
     2319,   2.049e-01,   2.049e-01
     2320,   2.050e-01,   2.050e-01
     2321,   2.051e-01,   2.051e-01
     2322,   2.052e-01,   2.052e-01
     2323,   2.052e-01,   2.052e-01
     2324,   2.053e-01,   2.053e-01
     2325,   2.054e-01,   2.054e-01
     2326,   2.055e-01,   2.055e-01
     2327,   2.055e-01,   2.055e-01
     2328,   2.056e-01,   2.056e-01
     2329,   2.057e-01,   2.057e-01
     2330,   2.058e-01,   2.058e-01
     2331,   2.059e-01,   2.059e-01
     2332,   2.059e-01,   2.059e-01
     2333,   2.060e-01,   2.060e-01
     2334,   2.061e-01,   2.061e-01
     2335,   2.062e-01,   2.062e-01
     2336,   2.062e-01,   2.062e-01
     2337,   2.063e-01,   2.063e-01
     2338,   2.064e-01,   2.064e-01
     2339,   2.065e-01,   2.065e-01
     2340,   2.065e-01,   2.065e-01
     2341,   2.066e-01,   2.066e-01
     2342,   2.067e-01,   2.067e-01
     2343,   2.068e-01,   2.068e-01
     2344,   2.069e-01,   2.069e-01
     2345,   2.069e-01,   2.069e-01
     2346,   2.070e-01,   2.070e-01
     2347,   2.071e-01,   2.071e-01
     2348,   2.072e-01,   2.072e-01
     2349,   2.072e-01,   2.072e-01
     2350,   2.073e-01,   2.073e-01
     2351,   2.074e-01,   2.074e-01
     2352,   2.075e-01,   2.075e-01
     2353,   2.075e-01,   2.075e-01
     2354,   2.076e-01,   2.076e-01
     2355,   2.077e-01,   2.077e-01
     2356,   2.078e-01,   2.078e-01
     2357,   2.078e-01,   2.078e-01
     2358,   2.079e-01,   2.079e-01
     2359,   2.080e-01,   2.080e-01
     2360,   2.081e-01,   2.081e-01
     2361,   2.082e-01,   2.082e-01
     2362,   2.082e-01,   2.082e-01
     2363,   2.083e-01,   2.083e-01
     2364,   2.084e-01,   2.084e-01
     2365,   2.085e-01,   2.085e-01
     2366,   2.085e-01,   2.085e-01
     2367,   2.086e-01,   2.086e-01
     2368,   2.087e-01,   2.087e-01
     2369,   2.088e-01,   2.088e-01
     2370,   2.088e-01,   2.088e-01
     2371,   2.089e-01,   2.089e-01
     2372,   2.090e-01,   2.090e-01
     2373,   2.091e-01,   2.091e-01
     2374,   2.091e-01,   2.091e-01
     2375,   2.092e-01,   2.092e-01
     2376,   2.093e-01,   2.093e-01
     2377,   2.094e-01,   2.094e-01
     2378,   2.094e-01,   2.094e-01
     2379,   2.095e-01,   2.095e-01
     2380,   2.096e-01,   2.096e-01
     2381,   2.097e-01,   2.097e-01
     2382,   2.098e-01,   2.098e-01
     2383,   2.098e-01,   2.098e-01
     2384,   2.099e-01,   2.099e-01
     2385,   2.100e-01,   2.100e-01
     2386,   2.101e-01,   2.101e-01
     2387,   2.101e-01,   2.101e-01
     2388,   2.102e-01,   2.102e-01
     2389,   2.103e-01,   2.103e-01
     2390,   2.104e-01,   2.104e-01
     2391,   2.104e-01,   2.104e-01
     2392,   2.105e-01,   2.105e-01
     2393,   2.106e-01,   2.106e-01
     2394,   2.107e-01,   2.107e-01
     2395,   2.107e-01,   2.107e-01
     2396,   2.108e-01,   2.108e-01
     2397,   2.109e-01,   2.109e-01
     2398,   2.110e-01,   2.110e-01
     2399,   2.110e-01,   2.110e-01
     2400,   2.111e-01,   2.111e-01
     2401,   2.112e-01,   2.112e-01
     2402,   2.113e-01,   2.113e-01
     2403,   2.114e-01,   2.114e-01
     2404,   2.114e-01,   2.114e-01
     2405,   2.115e-01,   2.115e-01
     2406,   2.116e-01,   2.116e-01
     2407,   2.117e-01,   2.117e-01
     2408,   2.117e-01,   2.117e-01
     2409,   2.118e-01,   2.118e-01
     2410,   2.119e-01,   2.119e-01
     2411,   2.120e-01,   2.120e-01
     2412,   2.120e-01,   2.120e-01
     2413,   2.121e-01,   2.121e-01
     2414,   2.122e-01,   2.122e-01
     2415,   2.123e-01,   2.123e-01
     2416,   2.123e-01,   2.123e-01
     2417,   2.124e-01,   2.124e-01
     2418,   2.125e-01,   2.125e-01
     2419,   2.126e-01,   2.126e-01
     2420,   2.126e-01,   2.126e-01
     2421,   2.127e-01,   2.127e-01
     2422,   2.128e-01,   2.128e-01
     2423,   2.129e-01,   2.129e-01
     2424,   2.129e-01,   2.129e-01
     2425,   2.130e-01,   2.130e-01
     2426,   2.131e-01,   2.131e-01
     2427,   2.132e-01,   2.132e-01
     2428,   2.132e-01,   2.132e-01
     2429,   2.133e-01,   2.133e-01
     2430,   2.134e-01,   2.134e-01
     2431,   2.135e-01,   2.135e-01
     2432,   2.136e-01,   2.136e-01
     2433,   2.136e-01,   2.136e-01
     2434,   2.137e-01,   2.137e-01
     2435,   2.138e-01,   2.138e-01
     2436,   2.139e-01,   2.139e-01
     2437,   2.139e-01,   2.139e-01
     2438,   2.140e-01,   2.140e-01
     2439,   2.141e-01,   2.141e-01
     2440,   2.142e-01,   2.142e-01
     2441,   2.142e-01,   2.142e-01
     2442,   2.143e-01,   2.143e-01
     2443,   2.144e-01,   2.144e-01
     2444,   2.145e-01,   2.145e-01
     2445,   2.145e-01,   2.145e-01
     2446,   2.146e-01,   2.146e-01
     2447,   2.147e-01,   2.147e-01
     2448,   2.148e-01,   2.148e-01
     2449,   2.148e-01,   2.148e-01
     2450,   2.149e-01,   2.149e-01
     2451,   2.150e-01,   2.150e-01
     2452,   2.151e-01,   2.151e-01
     2453,   2.151e-01,   2.151e-01
     2454,   2.152e-01,   2.152e-01
     2455,   2.153e-01,   2.153e-01
     2456,   2.154e-01,   2.154e-01
     2457,   2.154e-01,   2.154e-01
     2458,   2.155e-01,   2.155e-01
     2459,   2.156e-01,   2.156e-01
     2460,   2.157e-01,   2.157e-01
     2461,   2.157e-01,   2.157e-01
     2462,   2.158e-01,   2.158e-01
     2463,   2.159e-01,   2.159e-01
     2464,   2.160e-01,   2.160e-01
     2465,   2.160e-01,   2.160e-01
     2466,   2.161e-01,   2.161e-01
     2467,   2.162e-01,   2.162e-01
     2468,   2.163e-01,   2.163e-01
     2469,   2.163e-01,   2.163e-01
     2470,   2.164e-01,   2.164e-01
     2471,   2.165e-01,   2.165e-01
     2472,   2.166e-01,   2.166e-01
     2473,   2.166e-01,   2.166e-01
     2474,   2.167e-01,   2.167e-01
     2475,   2.168e-01,   2.168e-01
     2476,   2.169e-01,   2.169e-01
     2477,   2.169e-01,   2.169e-01
     2478,   2.170e-01,   2.170e-01
     2479,   2.171e-01,   2.171e-01
     2480,   2.172e-01,   2.172e-01
     2481,   2.172e-01,   2.172e-01
     2482,   2.173e-01,   2.173e-01
     2483,   2.174e-01,   2.174e-01
     2484,   2.175e-01,   2.175e-01
     2485,   2.175e-01,   2.175e-01
     2486,   2.176e-01,   2.176e-01
     2487,   2.177e-01,   2.177e-01
     2488,   2.178e-01,   2.178e-01
     2489,   2.178e-01,   2.178e-01
     2490,   2.179e-01,   2.179e-01
     2491,   2.180e-01,   2.180e-01
     2492,   2.181e-01,   2.181e-01
     2493,   2.181e-01,   2.181e-01
     2494,   2.182e-01,   2.182e-01
     2495,   2.183e-01,   2.183e-01
     2496,   2.184e-01,   2.184e-01
     2497,   2.184e-01,   2.184e-01
     2498,   2.185e-01,   2.185e-01
     2499,   2.186e-01,   2.186e-01
     2500,   2.187e-01,   2.187e-01
     2501,   2.187e-01,   2.188e-01
     2502,   2.188e-01,   2.188e-01
     2503,   2.189e-01,   2.189e-01
     2504,   2.190e-01,   2.190e-01
     2505,   2.190e-01,   2.190e-01
     2506,   2.191e-01,   2.191e-01
     2507,   2.192e-01,   2.192e-01
     2508,   2.193e-01,   2.193e-01
     2509,   2.193e-01,   2.193e-01
     2510,   2.194e-01,   2.194e-01
     2511,   2.195e-01,   2.195e-01
     2512,   2.196e-01,   2.196e-01
     2513,   2.196e-01,   2.196e-01
     2514,   2.197e-01,   2.197e-01
     2515,   2.198e-01,   2.198e-01
     2516,   2.199e-01,   2.199e-01
     2517,   2.199e-01,   2.199e-01
     2518,   2.200e-01,   2.200e-01
     2519,   2.201e-01,   2.201e-01
     2520,   2.202e-01,   2.202e-01
     2521,   2.202e-01,   2.202e-01
     2522,   2.203e-01,   2.203e-01
     2523,   2.204e-01,   2.204e-01
     2524,   2.205e-01,   2.205e-01
     2525,   2.205e-01,   2.205e-01
     2526,   2.206e-01,   2.206e-01
     2527,   2.207e-01,   2.207e-01
     2528,   2.208e-01,   2.208e-01
     2529,   2.208e-01,   2.208e-01
     2530,   2.209e-01,   2.209e-01
     2531,   2.210e-01,   2.210e-01
     2532,   2.211e-01,   2.211e-01
     2533,   2.211e-01,   2.211e-01
     2534,   2.212e-01,   2.212e-01
     2535,   2.213e-01,   2.213e-01
     2536,   2.214e-01,   2.214e-01
     2537,   2.214e-01,   2.214e-01
     2538,   2.215e-01,   2.215e-01
     2539,   2.216e-01,   2.216e-01
     2540,   2.217e-01,   2.217e-01
     2541,   2.217e-01,   2.217e-01
     2542,   2.218e-01,   2.218e-01
     2543,   2.219e-01,   2.219e-01
     2544,   2.220e-01,   2.220e-01
     2545,   2.220e-01,   2.220e-01
     2546,   2.221e-01,   2.221e-01
     2547,   2.222e-01,   2.222e-01
     2548,   2.223e-01,   2.223e-01
     2549,   2.223e-01,   2.223e-01
     2550,   2.224e-01,   2.224e-01
     2551,   2.225e-01,   2.225e-01
     2552,   2.226e-01,   2.226e-01
     2553,   2.226e-01,   2.226e-01
     2554,   2.227e-01,   2.227e-01
     2555,   2.228e-01,   2.228e-01
     2556,   2.229e-01,   2.229e-01
     2557,   2.229e-01,   2.229e-01
     2558,   2.230e-01,   2.230e-01
     2559,   2.231e-01,   2.231e-01
     2560,   2.232e-01,   2.232e-01
     2561,   2.232e-01,   2.232e-01
     2562,   2.233e-01,   2.233e-01
     2563,   2.234e-01,   2.234e-01
     2564,   2.235e-01,   2.235e-01
     2565,   2.235e-01,   2.235e-01
     2566,   2.236e-01,   2.236e-01
     2567,   2.237e-01,   2.237e-01
     2568,   2.238e-01,   2.238e-01
     2569,   2.238e-01,   2.238e-01
     2570,   2.239e-01,   2.239e-01
     2571,   2.240e-01,   2.240e-01
     2572,   2.240e-01,   2.240e-01
     2573,   2.241e-01,   2.241e-01
     2574,   2.242e-01,   2.242e-01
     2575,   2.243e-01,   2.243e-01
     2576,   2.243e-01,   2.243e-01
     2577,   2.244e-01,   2.244e-01
     2578,   2.245e-01,   2.245e-01
     2579,   2.246e-01,   2.246e-01
     2580,   2.246e-01,   2.246e-01
     2581,   2.247e-01,   2.247e-01
     2582,   2.248e-01,   2.248e-01
     2583,   2.249e-01,   2.249e-01
     2584,   2.249e-01,   2.249e-01
     2585,   2.250e-01,   2.250e-01
     2586,   2.251e-01,   2.251e-01
     2587,   2.252e-01,   2.252e-01
     2588,   2.252e-01,   2.252e-01
     2589,   2.253e-01,   2.253e-01
     2590,   2.254e-01,   2.254e-01
     2591,   2.255e-01,   2.255e-01
     2592,   2.255e-01,   2.255e-01
     2593,   2.256e-01,   2.256e-01
     2594,   2.257e-01,   2.257e-01
     2595,   2.258e-01,   2.258e-01
     2596,   2.258e-01,   2.258e-01
     2597,   2.259e-01,   2.259e-01
     2598,   2.260e-01,   2.260e-01
     2599,   2.261e-01,   2.261e-01
     2600,   2.261e-01,   2.261e-01
     2601,   2.262e-01,   2.262e-01
     2602,   2.263e-01,   2.263e-01
     2603,   2.263e-01,   2.263e-01
     2604,   2.264e-01,   2.264e-01
     2605,   2.265e-01,   2.265e-01
     2606,   2.266e-01,   2.266e-01
     2607,   2.266e-01,   2.266e-01
     2608,   2.267e-01,   2.267e-01
     2609,   2.268e-01,   2.268e-01
     2610,   2.269e-01,   2.269e-01
     2611,   2.269e-01,   2.269e-01
     2612,   2.270e-01,   2.270e-01
     2613,   2.271e-01,   2.271e-01
     2614,   2.272e-01,   2.272e-01
     2615,   2.272e-01,   2.272e-01
     2616,   2.273e-01,   2.273e-01
     2617,   2.274e-01,   2.274e-01
     2618,   2.275e-01,   2.275e-01
     2619,   2.275e-01,   2.275e-01
     2620,   2.276e-01,   2.276e-01
     2621,   2.277e-01,   2.277e-01
     2622,   2.278e-01,   2.278e-01
     2623,   2.278e-01,   2.278e-01
     2624,   2.279e-01,   2.279e-01
     2625,   2.280e-01,   2.280e-01
     2626,   2.280e-01,   2.280e-01
     2627,   2.281e-01,   2.281e-01
     2628,   2.282e-01,   2.282e-01
     2629,   2.283e-01,   2.283e-01
     2630,   2.283e-01,   2.283e-01
     2631,   2.284e-01,   2.284e-01
     2632,   2.285e-01,   2.285e-01
     2633,   2.286e-01,   2.286e-01
     2634,   2.286e-01,   2.286e-01
     2635,   2.287e-01,   2.287e-01
     2636,   2.288e-01,   2.288e-01
     2637,   2.289e-01,   2.289e-01
     2638,   2.289e-01,   2.289e-01
     2639,   2.290e-01,   2.290e-01
     2640,   2.291e-01,   2.291e-01
     2641,   2.292e-01,   2.292e-01
     2642,   2.292e-01,   2.292e-01
     2643,   2.293e-01,   2.293e-01
     2644,   2.294e-01,   2.294e-01
     2645,   2.294e-01,   2.294e-01
     2646,   2.295e-01,   2.295e-01
     2647,   2.296e-01,   2.296e-01
     2648,   2.297e-01,   2.297e-01
     2649,   2.297e-01,   2.297e-01
     2650,   2.298e-01,   2.298e-01
     2651,   2.299e-01,   2.299e-01
     2652,   2.300e-01,   2.300e-01
     2653,   2.300e-01,   2.300e-01
     2654,   2.301e-01,   2.301e-01
     2655,   2.302e-01,   2.302e-01
     2656,   2.303e-01,   2.303e-01
     2657,   2.303e-01,   2.303e-01
     2658,   2.304e-01,   2.304e-01
     2659,   2.305e-01,   2.305e-01
     2660,   2.305e-01,   2.305e-01
     2661,   2.306e-01,   2.306e-01
     2662,   2.307e-01,   2.307e-01
     2663,   2.308e-01,   2.308e-01
     2664,   2.308e-01,   2.308e-01
     2665,   2.309e-01,   2.309e-01
     2666,   2.310e-01,   2.310e-01
     2667,   2.311e-01,   2.311e-01
     2668,   2.311e-01,   2.311e-01
     2669,   2.312e-01,   2.312e-01
     2670,   2.313e-01,   2.313e-01
     2671,   2.314e-01,   2.314e-01
     2672,   2.314e-01,   2.314e-01
     2673,   2.315e-01,   2.315e-01
     2674,   2.316e-01,   2.316e-01
     2675,   2.316e-01,   2.316e-01
     2676,   2.317e-01,   2.317e-01
     2677,   2.318e-01,   2.318e-01
     2678,   2.319e-01,   2.319e-01
     2679,   2.319e-01,   2.319e-01
     2680,   2.320e-01,   2.320e-01
     2681,   2.321e-01,   2.321e-01
     2682,   2.322e-01,   2.322e-01
     2683,   2.322e-01,   2.322e-01
     2684,   2.323e-01,   2.323e-01
     2685,   2.324e-01,   2.324e-01
     2686,   2.325e-01,   2.325e-01
     2687,   2.325e-01,   2.325e-01
     2688,   2.326e-01,   2.326e-01
     2689,   2.327e-01,   2.327e-01
     2690,   2.327e-01,   2.327e-01
     2691,   2.328e-01,   2.328e-01
     2692,   2.329e-01,   2.329e-01
     2693,   2.330e-01,   2.330e-01
     2694,   2.330e-01,   2.330e-01
     2695,   2.331e-01,   2.331e-01
     2696,   2.332e-01,   2.332e-01
     2697,   2.333e-01,   2.333e-01
     2698,   2.333e-01,   2.333e-01
     2699,   2.334e-01,   2.334e-01
     2700,   2.335e-01,   2.335e-01
     2701,   2.335e-01,   2.336e-01
     2702,   2.336e-01,   2.336e-01
     2703,   2.337e-01,   2.337e-01
     2704,   2.338e-01,   2.338e-01
     2705,   2.338e-01,   2.338e-01
     2706,   2.339e-01,   2.339e-01
     2707,   2.340e-01,   2.340e-01
     2708,   2.341e-01,   2.341e-01
     2709,   2.341e-01,   2.341e-01
     2710,   2.342e-01,   2.342e-01
     2711,   2.343e-01,   2.343e-01
     2712,   2.344e-01,   2.344e-01
     2713,   2.344e-01,   2.344e-01
     2714,   2.345e-01,   2.345e-01
     2715,   2.346e-01,   2.346e-01
     2716,   2.346e-01,   2.346e-01
     2717,   2.347e-01,   2.347e-01
